formula,atom_dict,valid_sample_bools,pred_Tc,pred_ef,Ef_bools,elecneg_bools,neutral_bools,all_True_bools
B53.0C15.0O22.0Ru6.0Ba10.0La45.0Hf23.0Pt17.0,"{'B': 53.0, 'Ba': 10.0, 'C': 15.0, 'Hf': 23.0, 'La': 45.0, 'O': 22.0, 'Pt': 17.0, 'Ru': 6.0}",True,19.284729,-1.4860426,True,False,False,False
B26.0C46.0K16.0La46.0W39.0Pt6.0,"{'B': 26.0, 'C': 46.0, 'K': 16.0, 'La': 46.0, 'Pt': 6.0, 'W': 39.0}",True,19.196117,-1.2363203,True,False,True,False
N44.0P66.0Kr28.0La33.0Yb22.0,"{'Kr': 28.0, 'La': 33.0, 'N': 44.0, 'P': 66.0, 'Yb': 22.0}",True,19.150986,-2.6507418,True,False,False,False
B30.0Si23.0Ge18.0Rh17.0Xe28.0La13.0Pr24.0Po22.0,"{'B': 30.0, 'Ge': 18.0, 'La': 13.0, 'Po': 22.0, 'Pr': 24.0, 'Rh': 17.0, 'Si': 23.0, 'Xe': 28.0}",True,19.228062,-1.0996698,True,False,True,False
B36.0C39.0La19.0Tb23.0Yb19.0Pt35.0Pb12.0,"{'B': 36.0, 'C': 39.0, 'La': 19.0, 'Pb': 12.0, 'Pt': 35.0, 'Tb': 23.0, 'Yb': 19.0}",True,19.061764,-1.1184716,True,False,True,False
H29.0Li8.0B35.0Ar15.0La33.0Pt40.0Bi13.0,"{'Ar': 15.0, 'B': 35.0, 'Bi': 13.0, 'H': 29.0, 'La': 33.0, 'Li': 8.0, 'Pt': 40.0}",True,19.143745,-0.6442354,True,False,False,False
B21.0Ge19.0La25.0Dy18.0Pt30.0Tl9.0Po14.0,"{'B': 21.0, 'Dy': 18.0, 'Ge': 19.0, 'La': 25.0, 'Po': 14.0, 'Pt': 30.0, 'Tl': 9.0}",True,18.8723,-0.79334205,True,False,True,False
B48.0C22.0O26.0Zr7.0Cs8.0La29.0Sm15.0Pt14.0,"{'B': 48.0, 'C': 22.0, 'Cs': 8.0, 'La': 29.0, 'O': 26.0, 'Pt': 14.0, 'Sm': 15.0, 'Zr': 7.0}",True,19.098778,-1.741982,True,False,True,False
B11.0C68.0Zr10.0La19.0Pt27.0Tl23.0,"{'B': 11.0, 'C': 68.0, 'La': 19.0, 'Pt': 27.0, 'Tl': 23.0, 'Zr': 10.0}",True,19.138977,-0.99833447,True,True,True,True
B29.0C38.0O20.0Fe14.0La25.0Dy5.0Bi18.0,"{'B': 29.0, 'Bi': 18.0, 'C': 38.0, 'Dy': 5.0, 'Fe': 14.0, 'La': 25.0, 'O': 20.0}",True,19.098404,-1.6416198,True,True,True,True
B15.0C15.0Ca10.0La21.0Pt29.0Rn29.0,"{'B': 15.0, 'C': 15.0, 'Ca': 10.0, 'La': 21.0, 'Pt': 29.0, 'Rn': 29.0}",True,19.034721,-0.5559563,True,False,False,False
B52.0C32.0Cr20.0Cs6.0La47.0Pt13.0,"{'B': 52.0, 'C': 32.0, 'Cr': 20.0, 'Cs': 6.0, 'La': 47.0, 'Pt': 13.0}",True,19.047188,-0.97698784,True,False,False,False
B27.0C27.0La36.0Nd16.0Dy7.0Pt47.0Pb39.0,"{'B': 27.0, 'C': 27.0, 'Dy': 7.0, 'La': 36.0, 'Nd': 16.0, 'Pb': 39.0, 'Pt': 47.0}",True,19.146286,-1.1391791,True,False,False,False
B109.0K57.0Rb12.0Pt17.0,"{'B': 109.0, 'K': 57.0, 'Pt': 17.0, 'Rb': 12.0}",True,19.035568,-0.6083738,True,False,False,False
B30.0Si34.0Ca18.0Ni16.0Xe42.0La33.0Pt17.0,"{'B': 30.0, 'Ca': 18.0, 'La': 33.0, 'Ni': 16.0, 'Pt': 17.0, 'Si': 34.0, 'Xe': 42.0}",True,18.940544,-1.5503489,True,False,True,False
He20.0B30.0Si24.0Ge24.0Ru16.0La27.0Eu7.0Pt20.0,"{'B': 30.0, 'Eu': 7.0, 'Ge': 24.0, 'He': 20.0, 'La': 27.0, 'Pt': 20.0, 'Ru': 16.0, 'Si': 24.0}",True,18.961845,-1.2107548,True,False,False,False
Li31.0B32.0C21.0Ti11.0Cs11.0Lu20.0Pt57.0Au11.0,"{'Au': 11.0, 'B': 32.0, 'C': 21.0, 'Cs': 11.0, 'Li': 31.0, 'Lu': 20.0, 'Pt': 57.0, 'Ti': 11.0}",True,18.655712,0.46738,False,True,True,False
C74.0N25.0O23.0K17.0La48.0,"{'C': 74.0, 'K': 17.0, 'La': 48.0, 'N': 25.0, 'O': 23.0}",True,18.991867,-2.0815818,True,False,True,False
C73.0O32.0Rb14.0La39.0,"{'C': 73.0, 'La': 39.0, 'O': 32.0, 'Rb': 14.0}",True,19.04409,-1.8060443,True,False,False,False
B20.0C27.0La26.0Tm20.0Pt41.0,"{'B': 20.0, 'C': 27.0, 'La': 26.0, 'Pt': 41.0, 'Tm': 20.0}",True,19.052717,-0.9874236,True,False,False,False
B20.0C18.0P38.0K11.0Rb6.0Tc25.0Nd30.0Pt23.0,"{'B': 20.0, 'C': 18.0, 'K': 11.0, 'Nd': 30.0, 'P': 38.0, 'Pt': 23.0, 'Rb': 6.0, 'Tc': 25.0}",True,18.581814,-1.4980537,True,True,True,True
C21.0I32.0La21.0W6.0Pt16.0,"{'C': 21.0, 'I': 32.0, 'La': 21.0, 'Pt': 16.0, 'W': 6.0}",True,18.930155,-0.8585467,True,True,True,True
B66.0Cr24.0La27.0Eu7.0Er19.0Pt20.0,"{'B': 66.0, 'Cr': 24.0, 'Er': 19.0, 'Eu': 7.0, 'La': 27.0, 'Pt': 20.0}",True,18.81423,-0.4957817,True,False,False,False
B38.0N9.0Co30.0Sn13.0La33.0Pm36.0Pt33.0,"{'B': 38.0, 'Co': 30.0, 'La': 33.0, 'N': 9.0, 'Pm': 36.0, 'Pt': 33.0, 'Sn': 13.0}",True,18.740158,-1.1082637,True,False,False,False
B33.0C97.0Sc19.0La38.0Pt10.0,"{'B': 33.0, 'C': 97.0, 'La': 38.0, 'Pt': 10.0, 'Sc': 19.0}",True,18.795355,-0.90964764,True,True,True,True
B52.0C15.0O21.0Cs16.0La32.0Sm19.0Tm16.0Pt15.0,"{'B': 52.0, 'C': 15.0, 'Cs': 16.0, 'La': 32.0, 'O': 21.0, 'Pt': 15.0, 'Sm': 19.0, 'Tm': 16.0}",True,18.809978,-1.672062,True,False,False,False
B87.0C26.0Fe16.0Sr23.0La17.0Pt29.0,"{'B': 87.0, 'C': 26.0, 'Fe': 16.0, 'La': 17.0, 'Pt': 29.0, 'Sr': 23.0}",True,18.875523,0.012536051,False,False,False,False
H13.0Si32.0Zr23.0La23.0At14.0,"{'At': 14.0, 'H': 13.0, 'La': 23.0, 'Si': 32.0, 'Zr': 23.0}",True,18.792637,-1.4530698,True,False,True,False
P40.0Cl10.0Ge56.0Ba27.0Tb8.0Pt22.0,"{'Ba': 27.0, 'Cl': 10.0, 'Ge': 56.0, 'P': 40.0, 'Pt': 22.0, 'Tb': 8.0}",True,18.850525,-2.3019898,True,True,True,True
H11.0B35.0C39.0Sn24.0La20.0Eu15.0,"{'B': 35.0, 'C': 39.0, 'Eu': 15.0, 'H': 11.0, 'La': 20.0, 'Sn': 24.0}",True,18.903973,-1.0181621,True,False,False,False
B40.0Al9.0K5.0Mo23.0La24.0Dy15.0Pt18.0,"{'Al': 9.0, 'B': 40.0, 'Dy': 15.0, 'K': 5.0, 'La': 24.0, 'Mo': 23.0, 'Pt': 18.0}",True,18.771336,-1.2109271,True,False,False,False
C63.0Ba11.0La21.0Tm37.0Pt31.0Pb26.0,"{'Ba': 11.0, 'C': 63.0, 'La': 21.0, 'Pb': 26.0, 'Pt': 31.0, 'Tm': 37.0}",True,18.764912,-1.416427,True,True,True,True
H26.0C26.0Br11.0Mo12.0Ba9.0La49.0Dy37.0Pt26.0,"{'Ba': 9.0, 'Br': 11.0, 'C': 26.0, 'Dy': 37.0, 'H': 26.0, 'La': 49.0, 'Mo': 12.0, 'Pt': 26.0}",True,18.675455,-1.270409,True,False,False,False
H26.0B38.0La39.0Eu7.0Hf7.0W16.0Pt33.0Rn26.0,"{'B': 38.0, 'Eu': 7.0, 'H': 26.0, 'Hf': 7.0, 'La': 39.0, 'Pt': 33.0, 'Rn': 26.0, 'W': 16.0}",True,18.772076,-0.80633634,True,False,False,False
B47.0Sn19.0Xe28.0La36.0Nd15.0Pm25.0Pt23.0,"{'B': 47.0, 'La': 36.0, 'Nd': 15.0, 'Pm': 25.0, 'Pt': 23.0, 'Sn': 19.0, 'Xe': 28.0}",True,18.72044,-0.87395686,True,False,False,False
B15.0O7.0Ne20.0La17.0Gd2.0Pt15.0,"{'B': 15.0, 'Gd': 2.0, 'La': 17.0, 'Ne': 20.0, 'O': 7.0, 'Pt': 15.0}",True,18.7285,-1.1214567,True,False,False,False
B44.0C12.0Ni7.0Rb22.0Ru12.0Ba10.0La73.0,"{'B': 44.0, 'Ba': 10.0, 'C': 12.0, 'La': 73.0, 'Ni': 7.0, 'Rb': 22.0, 'Ru': 12.0}",True,18.607529,-0.93362135,True,False,False,False
Li8.0C28.0Al29.0Nb29.0La37.0Gd19.0Os21.0Pt12.0,"{'Al': 29.0, 'C': 28.0, 'Gd': 19.0, 'La': 37.0, 'Li': 8.0, 'Nb': 29.0, 'Os': 21.0, 'Pt': 12.0}",True,18.55293,-1.3683598,True,True,True,True
B57.0Ru8.0Pd15.0Pr37.0Pt20.0,"{'B': 57.0, 'Pd': 15.0, 'Pr': 37.0, 'Pt': 20.0, 'Ru': 8.0}",True,18.730778,-0.40334505,True,False,False,False
B52.0La7.0Ce15.0Pr5.0Ho25.0W12.0Pt33.0,"{'B': 52.0, 'Ce': 15.0, 'Ho': 25.0, 'La': 7.0, 'Pr': 5.0, 'Pt': 33.0, 'W': 12.0}",True,18.696491,-0.6116224,True,False,False,False
B52.0Ge49.0La22.0Yb23.0Pt43.0,"{'B': 52.0, 'Ge': 49.0, 'La': 22.0, 'Pt': 43.0, 'Yb': 23.0}",True,18.160217,-0.7742597,True,False,True,False
B20.0N35.0La48.0Nd16.0Sm32.0Pt36.0,"{'B': 20.0, 'La': 48.0, 'N': 35.0, 'Nd': 16.0, 'Pt': 36.0, 'Sm': 32.0}",True,18.641403,-1.946544,True,False,False,False
H27.0B10.0Al19.0Ni49.0Mo41.0La41.0,"{'Al': 19.0, 'B': 10.0, 'H': 27.0, 'La': 41.0, 'Mo': 41.0, 'Ni': 49.0}",True,18.520054,-1.2240797,True,False,False,False
C31.0Sc21.0As19.0Zr25.0La39.0Ce9.0At18.0,"{'As': 19.0, 'At': 18.0, 'C': 31.0, 'Ce': 9.0, 'La': 39.0, 'Sc': 21.0, 'Zr': 25.0}",True,18.51717,-0.6637457,True,True,True,True
C90.0Sr37.0Pm13.0Dy18.0Re19.0Pt13.0,"{'C': 90.0, 'Dy': 18.0, 'Pm': 13.0, 'Pt': 13.0, 'Re': 19.0, 'Sr': 37.0}",True,18.578236,-1.1019531,True,True,True,True
B5.0P38.0Te5.0Ba14.0La10.0Dy9.0W15.0Pt24.0,"{'B': 5.0, 'Ba': 14.0, 'Dy': 9.0, 'La': 10.0, 'P': 38.0, 'Pt': 24.0, 'Te': 5.0, 'W': 15.0}",True,18.39661,-1.6860543,True,True,True,True
B25.0C17.0O23.0K16.0Ge32.0Rb34.0Sm18.0Pt16.0,"{'B': 25.0, 'C': 17.0, 'Ge': 32.0, 'K': 16.0, 'O': 23.0, 'Pt': 16.0, 'Rb': 34.0, 'Sm': 18.0}",True,18.49376,-1.5988611,True,False,True,False
H32.0C28.0Ni17.0Ba27.0La30.0Nd15.0Pm7.0Pt12.0,"{'Ba': 27.0, 'C': 28.0, 'H': 32.0, 'La': 30.0, 'Nd': 15.0, 'Ni': 17.0, 'Pm': 7.0, 'Pt': 12.0}",True,18.443733,-1.1958908,True,True,True,True
B15.0C56.0La33.0W9.0Pt18.0,"{'B': 15.0, 'C': 56.0, 'La': 33.0, 'Pt': 18.0, 'W': 9.0}",True,18.519981,-1.0400625,True,True,True,True
H11.0B30.0O48.0Na16.0La32.0Eu12.0Er27.0Yb17.0,"{'B': 30.0, 'Er': 27.0, 'Eu': 12.0, 'H': 11.0, 'La': 32.0, 'Na': 16.0, 'O': 48.0, 'Yb': 17.0}",True,18.42982,-1.9577655,True,False,False,False
N37.0Br48.0Cs21.0Nd16.0Tb21.0Re6.0Pt48.0,"{'Br': 48.0, 'Cs': 21.0, 'N': 37.0, 'Nd': 16.0, 'Pt': 48.0, 'Re': 6.0, 'Tb': 21.0}",True,18.448017,-1.8845248,True,True,True,True
Cu20.0Ga35.0Mo27.0Pr12.0Eu25.0Gd10.0Er10.0Pt40.0,"{'Cu': 20.0, 'Er': 10.0, 'Eu': 25.0, 'Ga': 35.0, 'Gd': 10.0, 'Mo': 27.0, 'Pr': 12.0, 'Pt': 40.0}",True,18.519247,-0.87121946,True,True,True,True
B29.0C35.0Tc22.0La42.0Ce5.0Tm28.0Pt31.0,"{'B': 29.0, 'C': 35.0, 'Ce': 5.0, 'La': 42.0, 'Pt': 31.0, 'Tc': 22.0, 'Tm': 28.0}",True,18.422966,-1.343762,True,True,True,True
B51.0Kr31.0Xe37.0La28.0Nd6.0Pt28.0Tl8.0,"{'B': 51.0, 'Kr': 31.0, 'La': 28.0, 'Nd': 6.0, 'Pt': 28.0, 'Tl': 8.0, 'Xe': 37.0}",True,18.269165,-0.6773547,True,False,False,False
H17.0B25.0C32.0O26.0La34.0Pr8.0Eu7.0Pt32.0,"{'B': 25.0, 'C': 32.0, 'Eu': 7.0, 'H': 17.0, 'La': 34.0, 'O': 26.0, 'Pr': 8.0, 'Pt': 32.0}",True,18.363728,-1.7144333,True,True,True,True
B31.0C24.0La45.0Pr7.0Er15.0Yb8.0Pt57.0,"{'B': 31.0, 'C': 24.0, 'Er': 15.0, 'La': 45.0, 'Pr': 7.0, 'Pt': 57.0, 'Yb': 8.0}",True,18.449535,-0.9759956,True,True,True,True
H41.0Al7.0Cd13.0Sn41.0La34.0Pm29.0Os15.0Pt17.0,"{'Al': 7.0, 'Cd': 13.0, 'H': 41.0, 'La': 34.0, 'Os': 15.0, 'Pm': 29.0, 'Pt': 17.0, 'Sn': 41.0}",True,18.321955,-1.1902298,True,True,True,True
H9.0B32.0C59.0La18.0Pt36.0,"{'B': 32.0, 'C': 59.0, 'H': 9.0, 'La': 18.0, 'Pt': 36.0}",True,18.379143,-0.33923197,True,True,True,True
B64.0Tb24.0Dy24.0W15.0Pt30.0At20.0,"{'At': 20.0, 'B': 64.0, 'Dy': 24.0, 'Pt': 30.0, 'Tb': 24.0, 'W': 15.0}",True,18.330294,-0.55317014,True,False,False,False
B55.0Ar24.0Ge43.0La24.0Pt47.0,"{'Ar': 24.0, 'B': 55.0, 'Ge': 43.0, 'La': 24.0, 'Pt': 47.0}",True,18.314583,-0.9982948,True,False,False,False
B26.0C37.0La40.0Pm27.0W12.0Pt27.0Pb26.0,"{'B': 26.0, 'C': 37.0, 'La': 40.0, 'Pb': 26.0, 'Pm': 27.0, 'Pt': 27.0, 'W': 12.0}",True,18.253765,-1.2085751,True,False,True,False
B35.0C10.0Si13.0Ga22.0Nd24.0Dy17.0Pt33.0At35.0,"{'At': 35.0, 'B': 35.0, 'C': 10.0, 'Dy': 17.0, 'Ga': 22.0, 'Nd': 24.0, 'Pt': 33.0, 'Si': 13.0}",True,18.158077,-1.3759503,True,False,True,False
C99.0Nd48.0Gd11.0Tm36.0,"{'C': 99.0, 'Gd': 11.0, 'Nd': 48.0, 'Tm': 36.0}",True,18.24135,-1.5672444,True,True,True,True
B44.0C15.0Sn5.0Xe51.0La32.0Nd13.0Tb7.0Pt28.0,"{'B': 44.0, 'C': 15.0, 'La': 32.0, 'Nd': 13.0, 'Pt': 28.0, 'Sn': 5.0, 'Tb': 7.0, 'Xe': 51.0}",True,18.254929,-1.1772957,True,False,False,False
B29.0C70.0Y21.0La20.0Pt31.0,"{'B': 29.0, 'C': 70.0, 'La': 20.0, 'Pt': 31.0, 'Y': 21.0}",True,18.288273,-0.43450844,True,True,True,True
C40.0P3.0Tc32.0In14.0Cs29.0La42.0Ce17.0Pt10.0,"{'C': 40.0, 'Ce': 17.0, 'Cs': 29.0, 'In': 14.0, 'La': 42.0, 'P': 3.0, 'Pt': 10.0, 'Tc': 32.0}",True,18.074306,-1.5830871,True,True,True,True
B36.0C3.0Ba21.0Pr25.0Sm12.0Pt33.0Po9.0,"{'B': 36.0, 'Ba': 21.0, 'C': 3.0, 'Po': 9.0, 'Pr': 25.0, 'Pt': 33.0, 'Sm': 12.0}",True,18.235432,-0.4731599,True,False,False,False
B27.0C30.0N33.0Ca17.0Pd25.0La35.0Pt17.0,"{'B': 27.0, 'C': 30.0, 'Ca': 17.0, 'La': 35.0, 'N': 33.0, 'Pd': 25.0, 'Pt': 17.0}",True,18.225365,-1.3715812,True,True,True,True
B37.0Ne29.0Mg12.0La30.0Yb22.0Os23.0Pt32.0,"{'B': 37.0, 'La': 30.0, 'Mg': 12.0, 'Ne': 29.0, 'Os': 23.0, 'Pt': 32.0, 'Yb': 22.0}",True,18.19775,-0.4415716,True,False,False,False
H36.0B30.0C10.0Ba9.0La36.0Pt31.0Bi36.0,"{'B': 30.0, 'Ba': 9.0, 'Bi': 36.0, 'C': 10.0, 'H': 36.0, 'La': 36.0, 'Pt': 31.0}",True,18.201141,-0.6838673,True,False,True,False
C29.0F18.0Ge18.0La40.0Ce6.0Gd6.0Pt31.0Tl36.0,"{'C': 29.0, 'Ce': 6.0, 'F': 18.0, 'Gd': 6.0, 'Ge': 18.0, 'La': 40.0, 'Pt': 31.0, 'Tl': 36.0}",True,17.948368,-1.3668092,True,True,True,True
N16.0Si13.0Zr16.0La14.0Eu6.0,"{'Eu': 6.0, 'La': 14.0, 'N': 16.0, 'Si': 13.0, 'Zr': 16.0}",True,18.208311,-2.2532525,True,False,False,False
Li9.0N20.0O2.0Br8.0Cs12.0La23.0Pt15.0,"{'Br': 8.0, 'Cs': 12.0, 'La': 23.0, 'Li': 9.0, 'N': 20.0, 'O': 2.0, 'Pt': 15.0}",True,17.976585,-1.9606732,True,True,True,True
H31.0B17.0C54.0Sc9.0Mn12.0La31.0,"{'B': 17.0, 'C': 54.0, 'H': 31.0, 'La': 31.0, 'Mn': 12.0, 'Sc': 9.0}",True,18.152002,-0.8673685,True,True,True,True
H11.0O48.0P18.0Ge15.0La22.0Ir3.0Pt41.0,"{'Ge': 15.0, 'H': 11.0, 'Ir': 3.0, 'La': 22.0, 'O': 48.0, 'P': 18.0, 'Pt': 41.0}",True,18.039797,-2.386941,True,True,True,True
B32.0C94.0La38.0Nd19.0Tb1.0Re6.0,"{'B': 32.0, 'C': 94.0, 'La': 38.0, 'Nd': 19.0, 'Re': 6.0, 'Tb': 1.0}",True,18.13469,-1.149979,True,True,True,True
B9.0O35.0Ni14.0Sn35.0La35.0Pt23.0,"{'B': 9.0, 'La': 35.0, 'Ni': 14.0, 'O': 35.0, 'Pt': 23.0, 'Sn': 35.0}",True,18.074308,-2.100518,True,False,True,False
H28.0B28.0C17.0O24.0Nd14.0Ho20.0Er17.0,"{'B': 28.0, 'C': 17.0, 'Er': 17.0, 'H': 28.0, 'Ho': 20.0, 'Nd': 14.0, 'O': 24.0}",True,17.963036,-1.9472603,True,True,True,True
Li6.0B28.0C41.0N28.0O28.0La29.0Nd4.0Tl11.0,"{'B': 28.0, 'C': 41.0, 'La': 29.0, 'Li': 6.0, 'N': 28.0, 'Nd': 4.0, 'O': 28.0, 'Tl': 11.0}",True,17.669811,-2.4764407,True,True,True,True
B83.0Kr20.0Y13.0La35.0Pt28.0,"{'B': 83.0, 'Kr': 20.0, 'La': 35.0, 'Pt': 28.0, 'Y': 13.0}",True,18.033077,-0.41494557,True,False,False,False
Al34.0Ni4.0La29.0Er64.0Re41.0Po25.0,"{'Al': 34.0, 'Er': 64.0, 'La': 29.0, 'Ni': 4.0, 'Po': 25.0, 'Re': 41.0}",True,17.754553,-1.2737379,True,True,True,True
C26.0La30.0Gd20.0Hf16.0Pt39.0Tl23.0,"{'C': 26.0, 'Gd': 20.0, 'Hf': 16.0, 'La': 30.0, 'Pt': 39.0, 'Tl': 23.0}",True,17.950798,-0.8063725,True,False,False,False
B43.0C43.0F21.0Al22.0La30.0Gd5.0,"{'Al': 22.0, 'B': 43.0, 'C': 43.0, 'F': 21.0, 'Gd': 5.0, 'La': 30.0}",True,17.865213,-1.1254585,True,False,False,False
B14.0C102.0Mg19.0Pm53.0,"{'B': 14.0, 'C': 102.0, 'Mg': 19.0, 'Pm': 53.0}",True,17.966446,-1.432316,True,False,False,False
C29.0K14.0Zn49.0Rb20.0La45.0Gd28.0Tb5.0,"{'C': 29.0, 'Gd': 28.0, 'K': 14.0, 'La': 45.0, 'Rb': 20.0, 'Tb': 5.0, 'Zn': 49.0}",True,17.497545,-1.620563,True,False,False,False
B48.0Sc21.0La28.0Eu20.0Pt36.0Au1.0,"{'Au': 1.0, 'B': 48.0, 'Eu': 20.0, 'La': 28.0, 'Pt': 36.0, 'Sc': 21.0}",True,17.753786,-0.45509622,True,False,False,False
B26.0C15.0O27.0Ar30.0La24.0Nd28.0Pt37.0,"{'Ar': 30.0, 'B': 26.0, 'C': 15.0, 'La': 24.0, 'Nd': 28.0, 'O': 27.0, 'Pt': 37.0}",True,17.864494,-2.075076,True,False,False,False
B35.0C46.0Nb21.0Mo21.0La44.0Pt21.0,"{'B': 35.0, 'C': 46.0, 'La': 44.0, 'Mo': 21.0, 'Nb': 21.0, 'Pt': 21.0}",True,17.979033,-0.91759235,True,False,False,False
He15.0B91.0C7.0Y15.0La37.0Dy1.0Pt6.0,"{'B': 91.0, 'C': 7.0, 'Dy': 1.0, 'He': 15.0, 'La': 37.0, 'Pt': 6.0, 'Y': 15.0}",True,17.809872,-0.31840032,True,False,False,False
B15.0Si39.0Sr19.0Y34.0Yb13.0Pt11.0Bi59.0,"{'B': 15.0, 'Bi': 59.0, 'Pt': 11.0, 'Si': 39.0, 'Sr': 19.0, 'Y': 34.0, 'Yb': 13.0}",True,17.848827,-0.7815793,True,False,True,False
C44.0Sr10.0La51.0Pr12.0Pm3.0Pt36.0Tl29.0,"{'C': 44.0, 'La': 51.0, 'Pm': 3.0, 'Pr': 12.0, 'Pt': 36.0, 'Sr': 10.0, 'Tl': 29.0}",True,17.8341,-1.1599768,True,True,True,True
B20.0C68.0La23.0Pt45.0At35.0,"{'At': 35.0, 'B': 20.0, 'C': 68.0, 'La': 23.0, 'Pt': 45.0}",True,17.804707,-0.98835814,True,False,False,False
B36.0C32.0Cr26.0La35.0Yb12.0Pt20.0,"{'B': 36.0, 'C': 32.0, 'Cr': 26.0, 'La': 35.0, 'Pt': 20.0, 'Yb': 12.0}",True,17.818504,-0.887428,True,True,True,True
H52.0B52.0Ba9.0La43.0Gd7.0Pt36.0,"{'B': 52.0, 'Ba': 9.0, 'Gd': 7.0, 'H': 52.0, 'La': 43.0, 'Pt': 36.0}",True,17.748617,-0.6829591,True,False,False,False
B27.0C37.0Ca7.0Zr17.0Nb10.0La32.0Pt41.0,"{'B': 27.0, 'C': 37.0, 'Ca': 7.0, 'La': 32.0, 'Nb': 10.0, 'Pt': 41.0, 'Zr': 17.0}",True,17.830425,-0.6082566,True,True,True,True
B21.0C75.0K21.0La21.0Pt14.0,"{'B': 21.0, 'C': 75.0, 'K': 21.0, 'La': 21.0, 'Pt': 14.0}",True,17.741316,-1.1901033,True,False,False,False
O80.0Zr24.0La23.0Pt43.0,"{'La': 23.0, 'O': 80.0, 'Pt': 43.0, 'Zr': 24.0}",True,17.73931,-2.207973,True,True,True,True
B22.0C53.0Na22.0Ar28.0Ba25.0La14.0Er5.0,"{'Ar': 28.0, 'B': 22.0, 'Ba': 25.0, 'C': 53.0, 'Er': 5.0, 'La': 14.0, 'Na': 22.0}",True,17.61087,-1.5916108,True,False,False,False
H19.0P12.0Ni17.0Kr25.0Sn29.0La38.0Nd13.0Pt30.0,"{'H': 19.0, 'Kr': 25.0, 'La': 38.0, 'Nd': 13.0, 'Ni': 17.0, 'P': 12.0, 'Pt': 30.0, 'Sn': 29.0}",True,17.60616,-1.3337649,True,False,True,False
B17.0C50.0O16.0Kr10.0La20.0Pt36.0,"{'B': 17.0, 'C': 50.0, 'Kr': 10.0, 'La': 20.0, 'O': 16.0, 'Pt': 36.0}",True,17.850359,-1.2669576,True,False,True,False
B26.0C58.0La29.0Tm32.0Pt44.0,"{'B': 26.0, 'C': 58.0, 'La': 29.0, 'Pt': 44.0, 'Tm': 32.0}",True,17.680626,-1.1095812,True,False,False,False
He23.0B28.0Ar11.0Y14.0La17.0Pt25.0,"{'Ar': 11.0, 'B': 28.0, 'He': 23.0, 'La': 17.0, 'Pt': 25.0, 'Y': 14.0}",True,17.690506,-0.16630708,True,False,False,False
N88.0Si40.0Pr43.0Er15.0,"{'Er': 15.0, 'N': 88.0, 'Pr': 43.0, 'Si': 40.0}",True,17.490788,-3.198576,True,False,False,False
B31.0C37.0Cs7.0Ba3.0La50.0Pt24.0At38.0,"{'At': 38.0, 'B': 31.0, 'Ba': 3.0, 'C': 37.0, 'Cs': 7.0, 'La': 50.0, 'Pt': 24.0}",True,17.454775,-0.86630225,True,False,False,False
B18.0Ni19.0Ge22.0Tc10.0I26.0La35.0Pt23.0,"{'B': 18.0, 'Ge': 22.0, 'I': 26.0, 'La': 35.0, 'Ni': 19.0, 'Pt': 23.0, 'Tc': 10.0}",True,17.550678,-1.3700379,True,False,True,False
N125.0La36.0Tm31.0,"{'La': 36.0, 'N': 125.0, 'Tm': 31.0}",True,17.710361,-3.931614,True,False,False,False
